NRA,NOMBRE,SECTOR,ESTADO,MUNICIPIO,SUSTANCIA,UNIDAD,AIRE,AGUA,SUELO,REUTILIZACION,RECICLADO,COPROCESAMIENTO,TRATAMIENTO,DISP_FINAL,ALCANTARILLADO,INCINERACION,OTROS,Comp_or_persist,Gases_Efecto_Invern,Hidrocarb_arom_y_alif,Metales,Organohalogenados,Sust_agot_del_ozono,Plaguicidas,Otras_sust_peligr,GRUPO
SORLQ2903911,Sintesis Organicas.  S.A. de C.V.. ,Quimica,TLAXCALA,Xaloztoc,Cromo (compuestos),Kg,0,0,3.782,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SORLQ2903911,Sintesis Organicas.  S.A. de C.V.. ,Quimica,TLAXCALA,Xaloztoc,Niquel (compuestos),Kg,0,0,9.455,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SORLQ2903911,Sintesis Organicas.  S.A. de C.V.. ,Quimica,TLAXCALA,Xaloztoc,Plomo (compuestos),Kg,0,0,3.4038,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SORLQ2903911,Sintesis Organicas.  S.A. de C.V.. ,Quimica,TLAXCALA,Xaloztoc,Bioxido de carbono,Kg,8272530,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SOS1102000325,WALTER GERHARD STOEVER VON SCHMELING. QUiMICA STOEVER SA DE CV,Quimica,GUANAJUATO,Leon,Bioxido de carbono,Kg,455985,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SPA5T1506211,Sanofi Pasteur S.A. de C.V.. SANOFI PASTEUR,Quimica,MEXICO,Ocoyoacac,Bioxido de carbono,Kg,1168189,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SPA7X2200611,BUNDY REFRIGERATION S DE RL DE CV. BUNDY REFRIGERATION S DE R L DE C V ,Metalurgica (incluye la siderurgica),QUERETARO,Corregidora,Plomo (compuestos),Kg,0,0,1.7918,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SPA7X2200611,BUNDY REFRIGERATION S DE RL DE CV. BUNDY REFRIGERATION S DE R L DE C V ,Metalurgica (incluye la siderurgica),QUERETARO,Corregidora,Bioxido de carbono,Kg,169169.1769,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SPG912802211,KEARFOTT PRECISIONES GENERALES DE MEXICO S.A. DE C.V.. ,Equipos y articulos electronicos.  electricos y domesticos,TAMAULIPAS,Matamoros,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,0,540,0,0,0,0,0,0,,,,1,,,,,Metales
SPL5T0901311,SCHERING PLOUGH S.A. DE C.V.. ,Quimica,DISTRITO FEDERAL,Xochimilco,Bioxido de carbono,Kg,8370550.372,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SPM2901300023,SINTESIS Y PROCESADOS DE MEXICO SA DE CV. ,Quimica,TLAXCALA,Huamantla,Bioxido de carbono,Kg,163742.66,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SPM5I2111411,SINTESIS Y PROCESADOS DE MEXICO SA DE CV. Sypromex,Quimica,PUEBLA,Puebla,Bioxido de carbono,Kg,625114,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SPRMJ3202911,San Pedro Resources.  S.A. de C.V.. . ,Metalurgica (incluye la siderurgica),ZACATECAS,Miguel Auza,Arsenico (compuestos),Kg,0,0,12.6962,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SPRMJ3202911,San Pedro Resources.  S.A. de C.V.. . ,Metalurgica (incluye la siderurgica),ZACATECAS,Miguel Auza,Cadmio (compuestos),Kg,0,0,26.7566,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SPRMJ3202911,San Pedro Resources.  S.A. de C.V.. . ,Metalurgica (incluye la siderurgica),ZACATECAS,Miguel Auza,Cromo (compuestos),Kg,0,0,157.3915,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SPRMJ3202911,San Pedro Resources.  S.A. de C.V.. . ,Metalurgica (incluye la siderurgica),ZACATECAS,Miguel Auza,Niquel (compuestos),Kg,0,0,157.3915,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SPRMJ3202911,San Pedro Resources.  S.A. de C.V.. . ,Metalurgica (incluye la siderurgica),ZACATECAS,Miguel Auza,Plomo (compuestos),Kg,0,0,156.1323,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SPRMJ3202911,San Pedro Resources.  S.A. de C.V.. . ,Metalurgica (incluye la siderurgica),ZACATECAS,Miguel Auza,Bioxido de carbono,Kg,160867.5,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SPRMJ3202911,San Pedro Resources.  S.A. de C.V.. . ,Metalurgica (incluye la siderurgica),ZACATECAS,Miguel Auza,Plomo (polvos respirables.  humos o vapores),Kg,262.07505,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SQC3010800070,SOLUCIONES QUIMICAS PARA EL CAMPO Y LA INDUSTRIA.  S.A. DE C.V.. ,Quimica,VERACRUZ,Minatitlan,Cadmio (compuestos),Kg,0,14.64,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SQC3010800070,SOLUCIONES QUIMICAS PARA EL CAMPO Y LA INDUSTRIA.  S.A. DE C.V.. ,Quimica,VERACRUZ,Minatitlan,Cromo (compuestos),Kg,0,30.83,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SQC3010800070,SOLUCIONES QUIMICAS PARA EL CAMPO Y LA INDUSTRIA.  S.A. DE C.V.. ,Quimica,VERACRUZ,Minatitlan,Niquel (compuestos),Kg,0,308.31,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SQC3010800070,SOLUCIONES QUIMICAS PARA EL CAMPO Y LA INDUSTRIA.  S.A. DE C.V.. ,Quimica,VERACRUZ,Minatitlan,Plomo (compuestos),Kg,0,30.83,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SQC3010800070,SOLUCIONES QUIMICAS PARA EL CAMPO Y LA INDUSTRIA.  S.A. DE C.V.. ,Quimica,VERACRUZ,Minatitlan,Bioxido de carbono,Kg,10626630,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SQU5J1102011,SIMON QUIMICA S.A. DE C.V.. SIMON QUIMICA PLANTA TIMOTEO LOZANO,Quimica,GUANAJUATO,Leon,Bioxido de carbono,Kg,213408,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SREB00400311,SAAM REMOLCADORES.  S.A. DE C.V.. SAAM REMOLCADORES.  S. A. DE C. V.,Otros,CAMPECHE,Carmen,Cromo (compuestos),Kg,0,1.314,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SREB00400311,SAAM REMOLCADORES.  S.A. DE C.V.. SAAM REMOLCADORES.  S. A. DE C. V.,Otros,CAMPECHE,Carmen,Niquel (compuestos),Kg,0,1.971,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SRE1902600293,Sierra Norte Truck Center S.A. de C.V.. INTERNACIONAL SIERRA NORTE,Otros,NUEVO LEON,Guadalupe,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,0,15.4,0,0,0,0,0,0,,,,1,,,,,Metales
SRE2802702759,Sierra Norte Truck Center S.A. de C.V.. Sierra Norte Truck Center Laredo,Otros,TAMAULIPAS,Nuevo Laredo,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,0,405,0,0,0,0,0,0,,,,1,,,,,Metales
SRE7X2803211,STEELCASE REYNOSA S DE RL DE CV. ,Articulos y productos metalicos,TAMAULIPAS,Reynosa,Bioxido de carbono,Kg,1759438.98,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SRE7X2803211,STEELCASE REYNOSA S DE RL DE CV. ,Articulos y productos metalicos,TAMAULIPAS,Reynosa,Metano,Kg,655634.6,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SRE912803211,STARION REYNOSA.  S.A. DE C.V.. STARION REYNOSA S.A. DE C.V.,Articulos y productos metalicos,TAMAULIPAS,Reynosa,Bioxido de carbono,Kg,6331770,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SRH5T2201411,Siegfried Rhein.  S.A. de C.V.. SIEGFRIED RHEIN.  S.A. DE C.V.,Quimica,QUERETARO,Queretaro,Bioxido de carbono,Kg,4014832,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SSA0503003013,SURMAN SALTILLO SA DE CV. SURMAN SALTILLO S.A. DE C.V.,Otros,COAHUILA,Saltillo,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,0,8,0,0,0,0,0,0,,,,1,,,,,Metales
SSA0901000139,Secretaria de Salud. Instituto de Diagnostico y Referencia Epidemiologicos,Servicios de salud y de asistencia,DISTRITO FEDERAL,Alvaro Obregon,Mercurio,Kg,0,0,0,0,0,0,0,0,0,0,93.3,,,,1,,,,,Metales
SSEMA1901811,STABILIT SERVICIOS S.A. DE C.V.. Planta Laminados Garcia.  Nuevo Leon,Quimica,NUEVO LEON,Garcia,Bioxido de carbono,Kg,1227799,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SSE1901800063,STABILIT SERVICIOS S.A. DE C.V.. Nave 3,Quimica,NUEVO LEON,Garcia,Estireno (fenil etileno),Kg,0,0,0,0,0,1441.5,0,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
SSI7F1605211,SERVICIOS SIDERuRGICOS INTEGRADOS.  S.A. DE C.V.. Servicios Siderurgicos Integrados.  S.A. de C.V.,Cemento y Cal,MICHOACAN,Lazaro Cardenas,Bioxido de carbono,Kg,372310410,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SSM8S1407023,Sanmina SCI Systems de Mexico S.A. de C.V.. Sanmina SCI Planta 1,Equipos y articulos electronicos.  electricos y domesticos,JALISCO,El Salto,Niquel (compuestos),Kg,0,1.462,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SSM8S1407023,Sanmina SCI Systems de Mexico S.A. de C.V.. Sanmina SCI Planta 1,Equipos y articulos electronicos.  electricos y domesticos,JALISCO,El Salto,Plomo (compuestos),Kg,0,1.2612,1.26,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SSM8S1407023,Sanmina SCI Systems de Mexico S.A. de C.V.. Sanmina SCI Planta 1,Equipos y articulos electronicos.  electricos y domesticos,JALISCO,El Salto,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,2075.5,0,0,0,0,0,0,0,,,,1,,,,,Metales
SSM8S1409722,Sanmina SCI Systems de Mexico S.A. de C.V.. Sanmina-SCI planta 448,Equipos y articulos electronicos.  electricos y domesticos,JALISCO,Tlajomulco de Zuniga,Arsenico (compuestos),Kg,0,0,2.083,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SSM8S1409722,Sanmina SCI Systems de Mexico S.A. de C.V.. Sanmina-SCI planta 448,Equipos y articulos electronicos.  electricos y domesticos,JALISCO,Tlajomulco de Zuniga,Plomo (compuestos),Kg,0,0,3.304,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SSM8S1409722,Sanmina SCI Systems de Mexico S.A. de C.V.. Sanmina-SCI planta 448,Equipos y articulos electronicos.  electricos y domesticos,JALISCO,Tlajomulco de Zuniga,Plomo (polvos respirables.  humos o vapores),Kg,66893,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SSPB02601811,SONORA S PLAN S DE RL DE CV. Radiall,Quimica,SONORA,Cajeme,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,17.567,0,0,,,,1,,,,,Metales
SSPB02601811,SONORA S PLAN S DE RL DE CV. Radiall,Quimica,SONORA,Cajeme,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,3.5134,0,0,,,,1,,,,,Metales
SSP6I2601811,SONORA S PLAN S DE RL DE CV.  DEPTO. EDGEWELL PERSONAL CARE ,Quimica,SONORA,Cajeme,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,13.1462,0,0,,,,1,,,,,Metales
SSP6I2601811,SONORA S PLAN S DE RL DE CV.  DEPTO. EDGEWELL PERSONAL CARE ,Quimica,SONORA,Cajeme,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,2.6292,0,0,,,,1,,,,,Metales
SST520200311,SISTINE STONE S. DE R.L DE C.V. ,Quimica,BAJA CALIFORNIA,Tecate,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,1.393,0,0,,,,1,,,,,Metales
STA9M0502711,STABILUS S.A DE C.V.. ,Automotriz,COAHUILA,Ramos Arizpe,Arsenico (compuestos),Kg,0,0,0,0,0,0,0,0,3627.8695,0,0,,,,1,,,,,Metales
STA9M0502711,STABILUS S.A DE C.V.. ,Automotriz,COAHUILA,Ramos Arizpe,Cadmio (compuestos),Kg,0,0,0,0,0,0,0,0,365.1417,0,0,,,,1,,,,,Metales
STA9M0502711,STABILUS S.A DE C.V.. ,Automotriz,COAHUILA,Ramos Arizpe,Cromo (compuestos),Kg,0,0,0,0,0,0,0,0,9509.3841,0,0,,,,1,,,,,Metales
STA9M0502711,STABILUS S.A DE C.V.. ,Automotriz,COAHUILA,Ramos Arizpe,Mercurio (compuestos),Kg,0,0,0,0,0,0,0,0,553.8859,0,0,,,,1,,,,,Metales
STA9M0502711,STABILUS S.A DE C.V.. ,Automotriz,COAHUILA,Ramos Arizpe,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,7536.0219,0,0,,,,1,,,,,Metales
STA9M0502711,STABILUS S.A DE C.V.. ,Automotriz,COAHUILA,Ramos Arizpe,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,1767.6663,0,0,,,,1,,,,,Metales
STA9M0502711,STABILUS S.A DE C.V.. ,Automotriz,COAHUILA,Ramos Arizpe,Bioxido de carbono,Kg,1992889.6,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
STA9M0502711,STABILUS S.A DE C.V.. ,Automotriz,COAHUILA,Ramos Arizpe,Cianuro inorganico/organico,Kg,0,0,0,0,0,0,0,0,21276.26,0,0,,,,,,,,1,Otras sustancias
STCN32903111,SPONGE TECHNOLOGY CORPORATION S.A. DE C.V..  ,Celulosa y papel,TLAXCALA,Tetla de la Solidaridad,Arsenico (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,19.97,,,,1,,,,,Metales
STCN32903111,SPONGE TECHNOLOGY CORPORATION S.A. DE C.V..  ,Celulosa y papel,TLAXCALA,Tetla de la Solidaridad,Cadmio (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,998.675,,,,1,,,,,Metales
STCN32903111,SPONGE TECHNOLOGY CORPORATION S.A. DE C.V..  ,Celulosa y papel,TLAXCALA,Tetla de la Solidaridad,Mercurio (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,19.97,,,,1,,,,,Metales
STCN32903111,SPONGE TECHNOLOGY CORPORATION S.A. DE C.V..  ,Celulosa y papel,TLAXCALA,Tetla de la Solidaridad,Cianuro inorganico/organico,Kg,0,0,0,0,0,0,0,0,0,0,2363.4,,,,,,,,1,Otras sustancias
STE9K2201114,STEERINGMEX S DE RL DE CV. NEXTEER AUTOMOTIVE,Automotriz,QUERETARO,El Marques,Bioxido de carbono,Kg,104778.89,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
STL5Q2904211,SOLUTIA TLAXCALA SA DE CV.  ,Quimica,TLAXCALA,Xicohtzinco,Bioxido de carbono,Kg,4625411.6,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
STM1101700064,SAGA TEKKOHSHO MEXICANA S.A. DE C.V.. ,Articulos y productos metalicos,GUANAJUATO,Irapuato,Bioxido de carbono,Kg,384825.6,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
STM9K1510612,SYPRIS TECHNOLOGIES MEXICO S DE RL DE CV. ,Automotriz,MEXICO,Toluca,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,2.3681,,,,1,,,,,Metales
STM9K1510612,SYPRIS TECHNOLOGIES MEXICO S DE RL DE CV. ,Automotriz,MEXICO,Toluca,Bioxido de carbono,Kg,1634543.75,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
STM911902111,SAE TOWERS MEXICO.  S. DE R.L. DE C.V.. ,Metalurgica (incluye la siderurgica),NUEVO LEON,Gral.  Escobedo,Cromo (compuestos),Kg,0,0,1.034,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
STM911902111,SAE TOWERS MEXICO.  S. DE R.L. DE C.V.. ,Metalurgica (incluye la siderurgica),NUEVO LEON,Gral.  Escobedo,Niquel (compuestos),Kg,0,0,2.58,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
SULMB1510411,SULCONA.  S.A. DE C.V.. SULCONA,Quimica,MEXICO,Tlalnepantla de Baz,Bioxido de carbono,Kg,1307485.5,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SURMB1409711,SURFAX S.A. DE C.V.. SURFAX,Quimica,JALISCO,Tlajomulco de Zuniga,Bioxido de carbono,Kg,101370,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SVE6Z3011811,Silices de Veracruz S.A. de C.V.. SILICES DE VERACRUZ SA DE V,Vidrio,VERACRUZ,Orizaba,Bioxido de carbono,Kg,269046400,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SVE6Z3011811,Silices de Veracruz S.A. de C.V.. SILICES DE VERACRUZ SA DE V,Vidrio,VERACRUZ,Orizaba,Metano,Kg,6342750,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SWF2803200084,SPRINGS WINDOW FASHIONS DE MEXICO S DE RL DE CV.  (PLANTA 2),Articulos y productos plasticos,TAMAULIPAS,Reynosa,Xileno (mezcla de isomeros),Kg,2.05,0,0,0,0,0,3901.15,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
SWF542803212,SPRINGS WINDOW FASHIONS DE MEXICO S DE RL DE CV.  (PLANTA 1),Articulos y productos compuestos de diferentes materiales,TAMAULIPAS,Reynosa,Arsenico (compuestos),Kg,0,0,0,0,0,0,0,0,1.9334,0,0,,,,1,,,,,Metales
SWF542803212,SPRINGS WINDOW FASHIONS DE MEXICO S DE RL DE CV.  (PLANTA 1),Articulos y productos compuestos de diferentes materiales,TAMAULIPAS,Reynosa,Cadmio (compuestos),Kg,0,0,0,0,0,0,0,0,1.9334,0,0,,,,1,,,,,Metales
SWF542803212,SPRINGS WINDOW FASHIONS DE MEXICO S DE RL DE CV.  (PLANTA 1),Articulos y productos compuestos de diferentes materiales,TAMAULIPAS,Reynosa,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,1.7667,0,0,,,,1,,,,,Metales
SWF542803212,SPRINGS WINDOW FASHIONS DE MEXICO S DE RL DE CV.  (PLANTA 1),Articulos y productos compuestos de diferentes materiales,TAMAULIPAS,Reynosa,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,1.7667,0,0,,,,1,,,,,Metales
SWF542803212,SPRINGS WINDOW FASHIONS DE MEXICO S DE RL DE CV.  (PLANTA 1),Articulos y productos compuestos de diferentes materiales,TAMAULIPAS,Reynosa,Tolueno,Kg,0,0,0,0,0,11408.37,0,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
SWF542803212,SPRINGS WINDOW FASHIONS DE MEXICO S DE RL DE CV.  (PLANTA 1),Articulos y productos compuestos de diferentes materiales,TAMAULIPAS,Reynosa,Xileno (mezcla de isomeros),Kg,0,0,0,0,0,3328.66,0,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
SWILJ1306911,Swissacero S.A. de C.V.. SWISSACERO S.A. DE C.V.,Metalurgica (incluye la siderurgica),HIDALGO,Tizayuca,Bioxido de carbono,Kg,128125.6,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SWM6D2200611,STOWE WOODWARD MEXICO.  S.A. DE C.V.. STOWE WOODWARD,Quimica,QUERETARO,Corregidora,Bioxido de carbono,Kg,230948.46,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
SWM912802711,SPRINGFIELD WIRE DE MEXICO S.A. DE C.V.. SPRINGFIELD WIRE DE MeXICO.  S.A. DE C.V.,Equipos y articulos electronicos.  electricos y domesticos,TAMAULIPAS,Nuevo Laredo,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,0,559,0,0,0,0,0,0,,,,1,,,,,Metales
SYM1904600009,SYMRISE S DE RL DE CV. SYMRISE.  S DE R.L DE C.V,Quimica,NUEVO LEON,San Nicolas de los Garza,Bioxido de carbono,Kg,464758.78,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
TAC7F3008511,TA 2000 S. A. DE C. V. . TA 2000 S.A. DE C.V.,Metalurgica (incluye la siderurgica),VERACRUZ,Ixtaczoquitlan,Niquel (compuestos),Kg,0,13.0838,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
TAC7F3008511,TA 2000 S. A. DE C. V. . TA 2000 S.A. DE C.V.,Metalurgica (incluye la siderurgica),VERACRUZ,Ixtaczoquitlan,Plomo (compuestos),Kg,0,2.2848,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
TAC7F3008511,TA 2000 S. A. DE C. V. . TA 2000 S.A. DE C.V.,Metalurgica (incluye la siderurgica),VERACRUZ,Ixtaczoquitlan,Bioxido de carbono,Kg,173561149,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
TAL642201611,TALOQUIMIA.  S.A. DE C.V.. ,Quimica,QUERETARO,San Juan del Rio,Bioxido de carbono,Kg,1532135.04,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
TAM7J3019311,Tubos de Acero de Mexico.  S.A.. TenarisTamsa,Metalurgica (incluye la siderurgica),VERACRUZ,Veracruz,Arsenico (compuestos),Kg,0,19.433,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
TAM7J3019311,Tubos de Acero de Mexico.  S.A.. TenarisTamsa,Metalurgica (incluye la siderurgica),VERACRUZ,Veracruz,Cadmio (compuestos),Kg,0,0,0,0,146.296,0,0,12.41,0,0,0,,,,1,,,,,Metales
TAM7J3019311,Tubos de Acero de Mexico.  S.A.. TenarisTamsa,Metalurgica (incluye la siderurgica),VERACRUZ,Veracruz,Cromo (compuestos),Kg,5.714,42.199,0,0,8.778,0,0,1.064,0,0,0,,,,1,,,,,Metales
TAM7J3019311,Tubos de Acero de Mexico.  S.A.. TenarisTamsa,Metalurgica (incluye la siderurgica),VERACRUZ,Veracruz,Niquel (compuestos),Kg,0,76.154,0,0,0,0.515,0,16.79,0,0,0,,,,1,,,,,Metales
TAM7J3019311,Tubos de Acero de Mexico.  S.A.. TenarisTamsa,Metalurgica (incluye la siderurgica),VERACRUZ,Veracruz,Plomo (compuestos),Kg,0,23.238,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
TAM7J3019311,Tubos de Acero de Mexico.  S.A.. TenarisTamsa,Metalurgica (incluye la siderurgica),VERACRUZ,Veracruz,Tolueno,Kg,19099,0,0,0,0,627,0,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
TAM7J3019311,Tubos de Acero de Mexico.  S.A.. TenarisTamsa,Metalurgica (incluye la siderurgica),VERACRUZ,Veracruz,Formaldehido,Kg,159.902,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
TAM7J3019311,Tubos de Acero de Mexico.  S.A.. TenarisTamsa,Metalurgica (incluye la siderurgica),VERACRUZ,Veracruz,Plomo (polvos respirables.  humos o vapores),Kg,1.066,0,0,0,33455.685,0,0,0,0,0,0,,,,1,,,,,Metales
TAM7J3019311,Tubos de Acero de Mexico.  S.A.. TenarisTamsa,Metalurgica (incluye la siderurgica),VERACRUZ,Veracruz,Niquel (polvos respirables.  humos o vapores),Kg,4.477,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
TAM7J3019311,Tubos de Acero de Mexico.  S.A.. TenarisTamsa,Metalurgica (incluye la siderurgica),VERACRUZ,Veracruz,Cadmio,Kg,2.345,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
TAM7X1901211,Tubos de Acero de Mexico.  S.A.. TenarisTamsa,Metalurgica (incluye la siderurgica),NUEVO LEON,Cienega de Flores,Bioxido de carbono,Kg,3329829.05,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
TAM9M2802711,KONGSBERG DRIVELINE SYSTEMS.  S. DE R.L DE C.V.. ,Automotriz,TAMAULIPAS,Nuevo Laredo,Cromo (compuestos),Kg,0,0,0,0,0,0,0,0,1.8762,0,0,,,,1,,,,,Metales
TAM9M2802711,KONGSBERG DRIVELINE SYSTEMS.  S. DE R.L DE C.V.. ,Automotriz,TAMAULIPAS,Nuevo Laredo,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,1.501,0,0,,,,1,,,,,Metales
TAM9M2802711,KONGSBERG DRIVELINE SYSTEMS.  S. DE R.L DE C.V.. ,Automotriz,TAMAULIPAS,Nuevo Laredo,Bioxido de carbono,Kg,164988.9643,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
TAM9M2802711,KONGSBERG DRIVELINE SYSTEMS.  S. DE R.L DE C.V.. ,Automotriz,TAMAULIPAS,Nuevo Laredo,Formaldehido,Kg,12709.68,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
TAPND1306311,TECNICOS EN LA ALTA PRODUCCION.  S.A. DE C.V.. MECANOR MEXICO,Metalurgica (incluye la siderurgica),HIDALGO,Tepeji del Rio de Ocampo,Bioxido de carbono,Kg,315920,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
TAR301400811,COMPA¿IA TEQUILERA DE ARANDAS SA DE CV. Compania Tequilera de Arandas.  S.A. de C.V,Bebidas y tabaco,JALISCO,Arandas,Bioxido de carbono,Kg,1702000,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
TAU1512102382,TOCHIGI AUTOMOTRIZ SA DE CV. ,Automotriz,MEXICO,Cuautitlan Izcalli,Tolueno,Kg,2086.85,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
TAZ1412000251,Tratadora de Aguas de Zapopan S.A. de C.V.. ,Otros,JALISCO,Zapopan,Arsenico (compuestos),Kg,0,1515.5857,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
TAZ1412000251,Tratadora de Aguas de Zapopan S.A. de C.V.. ,Otros,JALISCO,Zapopan,Cadmio (compuestos),Kg,0,3031.1713,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
TAZ1412000251,Tratadora de Aguas de Zapopan S.A. de C.V.. ,Otros,JALISCO,Zapopan,Cromo (compuestos),Kg,0,15155.8566,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
TAZ1412000251,Tratadora de Aguas de Zapopan S.A. de C.V.. ,Otros,JALISCO,Zapopan,Mercurio (compuestos),Kg,0,303.1171,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
